Id,SalePrice
1603,79957.70817787941
1604,210630.79894725134
1605,235802.3062182797
1606,130986.46901359379
1607,146799.47121994637
1608,222259.08877131532
1609,214144.75389899185
1610,174960.94972707634
1611,148183.1297426274
1612,191090.7789150895
1613,180056.80383812555
1614,129074.92184247155
1615,89705.86670802774
1616,86275.42136243242
1617,108159.70870198036
1618,128086.6904933896
1619,147702.57676303163
1620,130986.46901359379
1621,138856.39301040172
1622,160288.59007813327
1623,181901.1482504663
1624,230426.05534007383
1625,119131.90015708396
1626,162272.40673857607
1627,204393.65732885382
1628,265173.1379641824
1629,130986.46901359379
1630,354761.0142451196
1631,223061.97032786498
1632,239552.67501193864
1633,175909.58981215616
1634,185697.52539516435
1635,174446.62050141738
1636,175309.35928233084
1637,200754.04746592356
1638,183863.25330856213
1639,185457.36167529048
1640,234492.4363708342
1641,185885.69653009018
1642,252050.90750720986
1643,223840.21264240914
1644,207044.14467193405
1645,175004.83854764522
1646,172886.30426565354
1647,168755.9559772592
1648,133715.38868397524
1649,139291.69185056404
1650,129676.78489539519
1651,125137.5615977052
1652,93624.28984761387
1653,130986.46901359379
1654,143075.23093241054
1655,148895.10598762173
1656,145293.43150758
1657,141766.98043263858
1658,145259.0718061917
1659,136187.40131919304
1660,130986.46901359379
1661,475337.33426240855
1662,385795.29112042673
1663,350202.83074609877
1664,424759.5883756745
1665,302085.6688949966
1666,343492.4928013229
1667,341790.35512513045
1668,326310.3237143643
1669,278112.00809905987
1670,326664.3440230846
1671,293016.02509331575
1672,399361.565800107
1673,317945.87479158316
1674,238644.9152110254
1675,194178.16835494994
1676,194107.44107091893
1677,205037.92618032638
1678,448051.52534408495
1679,378320.6873152545
1680,304104.1309301687
1681,234428.03966890203
1682,337401.4001746861
1683,197054.23654947866
1684,179411.1082935759
1685,172520.16831224953
1686,170844.89446051433
1687,171671.1557208614
1688,196440.29935238833
1689,189876.20315509755
1690,190649.72282085754
1691,182127.32720577472
1692,259100.7992432279
1693,157851.2441713596
1694,184198.99755438097
1695,169992.77755280267
1696,251277.6065541495
1697,168480.0102085114
1698,358757.6916784125
1699,313253.67749997805
1700,277675.78325283417
1701,249585.9707572293
1702,242283.0916566675
1703,225017.8202907902
1704,276039.0489361364
1705,258168.20135136152
1706,321663.66772887815
1707,240463.6584186795
1708,219024.75797905558
1709,254583.88677026215
1710,222402.21035551417
1711,270119.19739413745
1712,244000.14756449635
1713,285440.4972176332
1714,183914.81244143477
1715,218042.51919261695
1716,171763.35445065377
1717,158967.05506872796
1718,123469.40740220307
1719,211001.93920107975
1720,210581.18887868602
1721,158610.42885838347
1722,122971.15308743076
1723,151931.4729785315
1724,183386.4038953672
1725,223145.1630430933
1726,177280.14373503756
1727,164151.57301650345
1728,174881.7107349204
1729,162296.70524649846
1730,133932.86263334882
1731,137013.5923171977
1732,124235.0305031675
1733,136775.33189994423
1734,123518.16575732456
1735,135234.19118445925
1736,130986.46901359379
1737,264001.8182796156
1738,247059.36101681326
1739,210188.73775933552
1740,229529.67545634953
1741,195069.08764270114
1742,163183.21616116478
1743,158753.58883552148
1744,248544.88592792538
1745,188154.19230633826
1746,191960.75918592393
1747,182447.72140114408
1748,214211.95456633926
1749,130986.46901359379
1750,143333.62383392628
1751,232888.03516557376
1752,122381.03651695764
1753,139262.07171094607
1754,199166.4955467527
1755,168160.24741806247
1756,155121.45254202254
1757,118141.01270286355
1758,137188.01341815531
1759,144212.79459202994
1760,159876.0830818868
1761,146237.191456035
1762,180459.58543651275
1763,178450.90323432043
1764,130986.46901359379
1765,149890.56159083953
1766,180339.155201095
1767,224438.51787716945
1768,138525.98974901112
1769,165779.39432503443
1770,143600.70010812342
1771,128149.24858274143
1772,135061.48132276692
1773,130986.46901359379
1774,120399.82880030647
1775,141299.28393590674
1776,137012.67764916708
1777,127946.65652649105
1778,134734.1970071816
1779,125084.82380058394
1780,153746.74276127218
1781,134750.3881605602
1782,103566.0581259784
1783,144750.72416608257
1784,119519.61254151785
1785,144938.0356320816
1786,133636.9857186469
1787,140940.75370831497
1788,85891.7842363668
1789,103356.1888735575
1790,109884.78727401445
1791,154906.94542205113
1792,167623.70177992177
1793,172985.58942871512
1794,130986.46901359379
1795,149191.46718141215
1796,127632.9612131746
1797,136037.862432027
1798,128207.19092466864
1799,130986.46901359379
1800,131936.53702195725
1801,116947.27236881484
1802,130986.46901359379
1803,145117.7006975156
1804,136535.66283042662
1805,142575.61356314857
1806,118169.74679241658
1807,126365.72491913573
1808,122852.99630170324
1809,124089.1479840645
1810,138325.85625490407
1811,105194.69453528272
1812,99119.4704756198
1813,118884.81908443705
1814,98812.06833329119
1815,70654.63329069271
1816,103853.57868338616
1817,108412.92867309313
1818,140002.73253252017
1819,137106.26675885968
1820,67184.28836927179
1821,130986.46901359379
1822,153543.0686569044
1823,62151.35440735061
1824,117810.1174216526
1825,129098.06603878715
1826,119901.26824053789
1827,99918.60589252268
1828,165766.2725025188
1829,97039.84662417312
1830,128270.41951082212
1831,130986.46901359379
1832,105675.22965209075
1833,141325.42871802003
1834,119189.9710531269
1835,121913.79646840261
1836,102543.54401324892
1837,126745.9106913484
1838,127398.37680046399
1839,94696.03029647209
1840,169895.85820948516
1841,139985.37627312736
1842,100081.11335721839
1843,135142.39547947072
1844,146743.6219106231
1845,138837.45756529772
1846,152752.4798259522
1847,161060.26509070073
1848,81012.95859421093
1849,105688.13036984952
1850,111754.66084696478
1851,145075.77277438453
1852,126088.60897941193
1853,139582.38269136054
1854,163031.08626278714
1855,130986.46901359379
1856,226331.09444040383
1857,160909.34704968374
1858,127527.35090249173
1859,118423.24713379075
1860,140835.0107339354
1861,118672.0850991076
1862,252014.61343051438
1863,238963.5267896055
1864,238984.26607370283
1865,317804.30362153373
1866,316976.1501028394
1867,211061.1085522887
1868,301075.29410714144
1869,195646.08454260085
1870,214485.05914093985
1871,260594.35150089752
1872,180256.44901452088
1873,232992.44570059513
1874,153474.26149235253
1875,214065.52913897304
1876,204010.20829267649
1877,222001.0668231339
1878,214549.50202145102
1879,138019.0900182796
1880,142612.7386574271
1881,247232.59883916416
1882,247607.06553087287
1883,182557.72043614855
1884,194223.5436587002
1885,226219.5289927991
1886,259994.36294513202
1887,220234.78353113396
1888,258799.26728380023
1889,177078.8974950265
1890,141302.78759508807
1891,134162.58894912485
1892,130986.46901359379
1893,130986.46901359379
1894,116680.90659472585
1895,142329.8528939223
1896,126008.5489582298
1897,133006.59444352638
1898,123765.55138387298
1899,155237.77406411062
1900,184098.36797140617
1901,156123.69019111016
1902,153283.95816928288
1903,222042.3556076972
1904,143642.7496841467
1905,195141.46803402106
1906,144585.4394931742
1907,224949.16047370154
1908,115828.87249130398
1909,128018.54672746477
1910,127739.87720926579
1911,130986.46901359379
1912,301220.32903727953
1913,142151.7413834164
1914,73435.04916326568
1915,217927.14163957688
1916,84846.74881947166
1917,242837.80786514527
1918,136704.39090288352
1919,163337.98035232959
1920,140680.23447021414
1921,381272.6291218835
1922,314030.17497907125
1923,130986.46901359379
1924,210289.99067937053
1925,202517.3883388324
1926,377692.34282991197
1927,141213.87543638673
1928,170865.58799403918
1929,131118.07519562443
1930,130986.46901359379
1931,137012.0243185979
1932,140582.99913093628
1933,161563.9373704046
1934,182479.04348820253
1935,177015.41129532395
1936,192460.4545300768
1937,185638.5618188461
1938,186875.74756186112
1939,234567.5882143401
1940,197095.39675502406
1941,183596.5693505584
1942,190313.83627746403
1943,191656.00839421028
1944,332118.51239549654
1945,370676.50035013136
1946,130986.46901359379
1947,278759.3892765756
1948,151321.10432509598
1949,218337.16467871415
1950,165250.445183481
1951,256660.4038544309
1952,218651.80866051017
1953,188552.78855332907
1954,182854.45629801753
1955,142318.04424055025
1956,280450.764950814
1957,150142.79042355777
1958,333375.78568615514
1959,133641.7013450871
1960,129132.91326621735
1961,130986.46901359379
1962,98433.21592584113
1963,105378.74637553965
1964,104137.13027455343
1965,147832.36683430654
1966,144444.03521280308
1967,313706.60017102817
1968,427601.8025312281
1969,374545.8790811431
1970,373456.9465100783
1971,486393.4503321992
1972,390433.40562060254
1973,278897.6638039627
1974,331681.0745462807
1975,135341.53707932268
1976,281079.73189430014
1977,376114.027230466
1978,355260.7371474241
1979,300589.00405600556
1980,200580.28163299838
1981,333241.00939656625
1982,232745.93434921038
1983,213880.24140047398
1984,162436.84084514368
1985,224610.24538885333
1986,188408.4492468981
1987,166109.20340802183
1988,183333.24447710646
1989,188518.80584289704
1990,215259.85817019094
1991,225074.9097137501
1992,209341.9324817972
1993,178945.12283068194
1994,214467.26404258952
1995,188235.4956319838
1996,262148.25904003833
1997,276420.237975033
1998,343891.39022303344
1999,301912.2871069688
2000,261002.7460966351
2001,264872.6224461844
2002,247883.02774300863
2003,255935.43771730622
2004,279339.5377745111
2005,225490.63921727156
2006,216872.87189380702
2007,218972.1267351511
2008,211958.72796529584
2009,185496.4533743292
2010,189459.08916262895
2011,135284.24093119352
2012,180631.59588728446
2013,180527.06149354082
2014,184371.75899139198
2015,130986.46901359379
2016,180100.94038798113
2017,188173.03432101477
2018,130986.46901359379
2019,136133.38221306077
2020,131953.90207539298
2021,130986.46901359379
2022,223730.3017536035
2023,136398.74901532033
2024,287699.5454846084
2025,315964.78327552794
2026,177494.14441313653
2027,155243.39996085616
2028,151526.74422055896
2029,166447.76406087645
2030,231888.9561927981
2031,202070.57762590336
2032,220476.45422196397
2033,211479.9941756466
2034,165314.75688656355
2035,215229.27231931555
2036,172899.9896963633
2037,177477.0487078765
2038,245289.66285716524
2039,202617.6510375513
2040,229031.56818602709
2041,276620.6586326781
2042,212195.56676835511
2043,177202.0513051807
2044,180110.21559093188
2045,130986.46901359379
2046,135714.42456006876
2047,148359.88432392897
2048,136007.11829228073
2049,137198.34966496684
2050,175424.42304956727
2051,141532.19662440667
2052,138553.2070066768
2053,143807.6424481453
2054,125346.70301779364
2055,158684.26269717264
2056,144413.59489278003
2057,115555.90676144026
2058,224726.16072179697
2059,140763.30655313146
2060,180534.12039554486
2061,168381.54459742788
2062,136017.8844366588
2063,123016.78167492709
2064,130986.46901359379
2065,131488.60559628415
2066,130986.46901359379
2067,121876.8291649562
2068,142000.93489680666
2069,90014.72347061052
2070,108302.45939486279
2071,103304.4530505253
2072,123429.61412801282
2073,130986.46901359379
2074,130986.46901359379
2075,145064.70471723462
2076,113993.19199032623
2077,152844.72125070676
2078,130986.46901359379
2079,110450.77191447296
2080,119671.87774041289
2081,122267.17801164146
2082,107101.13601755032
2083,136755.2456034527
2084,117591.68038940124
2085,124943.30533573647
2086,102472.17916612473
2087,109503.57614591366
2088,103988.16681382901
2089,95882.03317072013
2090,121766.34287558467
2091,130986.46901359379
2092,123766.73171931409
2093,95128.15378462046
2094,110166.31295541601
2095,131081.8171903357
2096,86035.7452765142
2097,104777.58043060132
2098,115197.75005187442
2099,73749.54335221575
2100,91787.32333244914
2101,125303.19768725945
2102,128571.21204790253
2103,108807.98218786607
2104,137703.54834881832
2105,128611.55904659216
2106,74738.11354616446
2107,144506.8644784847
2108,114695.4601953446
2109,103874.18176319689
2110,139734.6184790981
2111,139339.65529686012
2112,149528.48416302004
2113,122869.04864035545
2114,130986.46901359379
2115,141185.05835511576
2116,97989.81719871769
2117,130986.46901359379
2118,116791.56791554786
2119,117064.21482895532
2120,107377.37328375976
2121,91735.77900831982
2122,118525.38725535585
2123,100800.29163375645
2124,137594.46026403306
2125,118300.43413877791
2126,155095.1221157318
2127,130986.46901359379
2128,119403.29178458483
2129,89400.71270153407
2130,115832.62832732691
2131,131804.10933751788
2132,102726.19026639686
2133,114357.09154818844
2134,129237.01839089848
2135,103114.0914458903
2136,81614.96088039153
2137,109930.59234370067
2138,129817.102959201
2139,143359.87159039205
2140,130986.46901359379
2141,140267.74916725614
2142,131686.381844323
2143,158271.65806245865
2144,127076.20893939407
2145,131778.21785648676
2146,169440.68912247388
2147,162525.78513275538
2148,132473.643698342
2149,140052.27646126391
2150,225899.81166356851
2151,110811.0774037927
2152,133729.67189795146
2153,203120.48443839044
2154,111775.01919522471
2155,132559.4547533158
2156,269861.45613592886
2157,227721.3008545685
2158,226407.73313528823
2159,188821.2693231335
2160,171240.296883677
2161,242213.32154950462
2162,299946.12964815844
2163,351729.4330761057
2164,217247.75930763202
2165,209634.01701497944
2166,145273.34117937658
2167,219774.66201949757
2168,214323.52562027107
2169,197656.70845220762
2170,130986.46901359379
2171,163373.81188572032
2172,126614.94959930764
2173,145584.8454143219
2174,224915.48191214632
2175,261407.79189997647
2176,294221.2186876238
2177,224861.22069922107
2178,209399.23843258293
2179,144685.029181538
2180,160841.68715379052
2181,214893.31958995806
2182,225311.57737879935
2183,190610.9993713662
2184,136088.46918256595
2185,129232.33493856624
2186,149605.93733438925
2187,146320.89356547839
2188,148741.82667412536
2189,307989.15737129934
2190,96605.58038000147
2191,95917.8848166549
2192,108627.98940123944
2193,115147.88345947652
2194,106240.09812931028
2195,130986.46901359379
2196,103661.71089800878
2197,115088.0500897639
2198,155999.11722265874
2199,145537.09177820204
2200,179944.36465026863
2201,130986.46901359379
2202,179659.71862863042
2203,158729.21527873498
2204,174851.5259520896
2205,142371.53033934746
2206,167287.53533734995
2207,224724.44619616633
2208,246605.04206951047
2209,249457.47051865188
2210,120354.2526269128
2211,112415.7968212505
2212,118691.43968315674
2213,109197.2893836177
2214,140361.1522023833
2215,103586.90053326676
2216,127225.23910118634
2217,79378.14894036937
2218,82157.08432650616
2219,72226.64896975202
2220,88226.44646440318
2221,219896.4701112489
2222,243035.4337683978
2223,267830.3254040656
2224,201131.37638869582
2225,122816.91548911191
2226,191335.50065253477
2227,186621.7792071177
2228,284249.31272264256
2229,279519.9487381543
2230,167383.92451856512
2231,226692.0624947154
2232,175729.3387073008
2233,169821.66638181164
2234,267598.5009297635
2235,253884.6393752322
2236,294796.43300837744
2237,333326.50973209855
2238,149799.67439894972
2239,109307.52468829529
2240,164002.76327146904
2241,158394.11821496967
2242,117353.94907589717
2243,111996.21525728118
2244,89905.67970723992
2245,135924.26048146927
2246,130986.46901359379
2247,92753.5203025971
2248,133209.44876725468
2249,125390.70178374856
2250,131569.01045422355
2251,106905.91926206592
2252,171708.48778568598
2253,161832.1053751243
2254,175170.48027240386
2255,196244.25119552386
2256,171110.67907346503
2257,210973.76914994308
2258,179283.5125504619
2259,186089.14262840452
2260,160732.8160235469
2261,178973.79538952952
2262,178074.00167747488
2263,353765.363117458
2264,498284.23626638
2265,135037.0104721559
2266,296712.98747696634
2267,361864.6888216615
2268,350981.5355685335
2269,138009.6132561622
2270,197653.31546189013
2271,224658.018401228
2272,204662.832207013
2273,181063.4620575475
2274,206617.09856204496
2275,216774.44456422416
2276,192074.84506067573
2277,200056.26101084615
2278,129044.27447996169
2279,136185.3232649589
2280,114521.56369330661
2281,180174.46807156337
2282,171242.2565960115
2283,102047.17288652767
2284,120186.79085649832
2285,118365.77555891972
2286,122848.30988305251
2287,333292.4976777835
2288,283089.2856499205
2289,363227.6412842876
2290,428872.33289947663
2291,334409.394817441
2292,419597.23773537955
2293,463082.15911931987
2294,360470.7526658931
2295,454146.1087569463
2296,314828.41277276375
2297,332299.0997680892
2298,309382.7822807441
2299,386614.4224981754
2300,332263.6081836834
2301,317428.09768406145
2302,254103.37170920716
2303,225775.7547179138
2304,237824.49943861016
2305,196114.22222335436
2306,185675.74387524216
2307,186931.5386088156
2308,202369.6927338967
2309,280397.2781228327
2310,219550.51039210483
2311,183029.27313198627
2312,174838.85323174967
2313,178757.32882953426
2314,191705.36490733834
2315,174515.6761450798
2316,187507.1744749658
2317,130986.46901359379
2318,187510.03564447653
2319,177943.9628053921
2320,181441.84579353806
2321,222975.19360562984
2322,170715.25032685391
2323,184183.01256860018
2324,195049.3691061429
2325,189075.3457882724
2326,177919.6971397211
2327,202547.1335572333
2328,216067.95068624124
2329,187436.73194843804
2330,179848.80366849853
2331,348636.63554780214
2332,357241.4656791739
2333,294192.03854870086
2334,257026.84318893118
2335,273648.85943979543
2336,313651.2577001891
2337,217928.18080441197
2338,261074.69174319797
2339,201829.64057649634
2340,341191.7697578704
2341,229000.9910804086
2342,211127.341546818
2343,209213.7996351438
2344,217487.60414409655
2345,240415.2757183504
2346,223957.6528281287
2347,224648.37728899438
2348,230930.498863108
2349,197170.78544365265
2350,283251.8578254269
2351,252703.40842763157
2352,214482.4000094277
2353,251398.17336020284
2354,142423.13495915043
2355,133265.6120110825
2356,150018.4113573678
2357,189971.65683322874
2358,208762.3682738479
2359,125281.68964224958
2360,130986.46901359379
2361,132048.69513433953
2362,276714.8537554038
2363,141189.50172711833
2364,136061.21705495723
2365,198039.54742175105
2366,199728.37211447908
2367,209420.80710327436
2368,214756.46380573176
2369,203158.2617407875
2370,168742.11577580767
2371,166589.5773934073
2372,192351.82623410143
2373,254401.13072410878
2374,235675.28349329747
2375,219756.6376398868
2376,286882.8022123627
2377,297094.67431409366
2378,159170.3339551776
2379,198928.45199401144
2380,154284.77033917521
2381,188144.14400329284
2382,191691.1050536686
2383,184736.9707234084
2384,250936.3544016018
2385,130986.46901359379
2386,131688.265660905
2387,123819.97655121403
2388,103194.85873478746
2389,130986.46901359379
2390,138665.56779200642
2391,137015.55234068184
2392,107802.57509721379
2393,154881.53764857136
2394,141540.0254822472
2395,183439.0539007261
2396,139604.61501525433
2397,190746.83873208743
2398,141788.07327678963
2399,91214.26965437217
2400,130986.46901359379
2401,130986.46901359379
2402,150079.8007984856
2403,131252.1918670883
2404,143844.26525514346
2405,169177.0144512173
2406,149113.65975746996
2407,127869.68481985352
2408,138985.03697671357
2409,110097.83269154638
2410,183301.775769315
2411,122380.45295532388
2412,161248.38125315774
2413,130622.21182365675
2414,144694.82633106914
2415,128392.31723620377
2416,126301.26706973731
2417,148886.44433764849
2418,133133.50087431757
2419,137495.29274719697
2420,130446.93215127947
2421,130986.46901359379
2422,130986.46901359379
2423,108781.83571024003
2424,135622.69090150093
2425,232334.9968267052
2426,134265.88302613582
2427,123992.0275670788
2428,170287.2777970667
2429,130303.19939679146
2430,137310.6593271057
2431,128433.09803252455
2432,150373.78743860757
2433,149358.74108812437
2434,137269.67790519848
2435,144876.26238758003
2436,110497.44518599531
2437,130986.46901359379
2438,137334.10148583626
2439,95146.29996126088
2440,120849.39501742435
2441,88987.22244343068
2442,89354.93974026886
2443,122188.37909631178
2444,134223.1221795303
2445,130986.46901359379
2446,132615.3439512814
2447,152905.3715368717
2448,136321.37281267327
2449,112633.10483431593
2450,135606.1362856043
2451,128500.60461712231
2452,179368.33821243653
2453,95632.99702694645
2454,121593.78531944203
2455,147410.4383909256
2456,122967.4003324045
2457,119495.90627523344
2458,128086.6904933896
2459,108181.78507389204
2460,128683.94556111922
2461,132857.38054786736
2462,118110.48334825621
2463,118390.72540925021
2464,155746.70457648856
2465,132977.80353466273
2466,141851.7764842783
2467,127173.92584811064
2468,96932.46091820154
2469,94481.15572975935
2470,170828.1133565329
2471,185618.38039214438
2472,136228.83914441394
2473,130986.46901359379
2474,130986.46901359379
2475,194502.51038161688
2476,125911.00700932802
2477,129731.7061678214
2478,136058.10287359223
2479,130986.46901359379
2480,162649.05496512537
2481,143209.69548327918
2482,142305.28656677267
2483,130986.46901359379
2484,130986.46901359379
2485,130986.46901359379
2486,148258.7549118329
2487,130986.46901359379
2488,149004.76911036504
2489,160349.90029077925
2490,158058.8241500618
2491,97553.06739879798
2492,191297.18522105203
2493,148849.67343496188
2494,131695.4244096892
2495,104417.7714591021
2496,196585.1673533748
2497,138809.78732871462
2498,120361.13960674549
2499,105227.40473264028
2500,140248.22000416598
2501,135059.6780561314
2502,129457.33221196468
2503,109356.8435695362
2504,91960.45787883563
2505,206449.87389809117
2506,240266.290662359
2507,276821.75260335964
2508,251676.20063628996
2509,213680.23741357969
2510,204981.6182903569
2511,182735.91324411577
2512,197083.17935855532
2513,219075.73044394742
2514,269574.137079112
2515,146778.7527059479
2516,188907.9052425996
2517,142475.8452915803
2518,161405.62040777947
2519,213369.89875383856
2520,215681.317449919
2521,184090.29188996291
2522,213047.81971254613
2523,131228.66149051138
2524,144424.20006789465
2525,153294.0451921712
2526,120392.48034116747
2527,131949.6235167242
2528,134106.5592663885
2529,118389.9350618537
2530,129921.63575970534
2531,220534.28431840116
2532,219682.6693343482
2533,179787.5821154186
2534,223413.6763175574
2535,270223.29055020295
2536,233553.28547938142
2537,217466.24162384143
2538,170402.62052786013
2539,172485.2916884898
2540,198199.95974341637
2541,171043.2970161329
2542,170533.32831510692
2543,130986.46901359379
2544,130986.46901359379
2545,134262.93798024365
2546,123172.562405171
2547,127519.20258845533
2548,128485.53201352975
2549,168914.39445403183
2550,130986.46901359379
2551,137798.00361295714
2552,130986.46901359379
2553,94688.98636866282
2554,110879.57832138857
2555,130986.46901359379
2556,95848.11449146339
2557,119527.2496959847
2558,130986.46901359379
2559,133540.67042471742
2560,142714.64433654607
2561,133424.9546559029
2562,130410.2378846488
2563,126893.10129886829
2564,171251.40221678143
2565,133505.27035495522
2566,149733.2587354094
2567,132253.11555568103
2568,198607.14667945827
2569,232723.51698673566
2570,119472.77440495101
2571,207545.49311063797
2572,148331.0235865943
2573,212773.70430364087
2574,143208.0565763117
2575,114091.9464481628
2576,141097.29676529844
2577,128782.65311459822
2578,91124.62739205189
2579,130986.46901359379
2580,89206.61589803867
2581,97618.86518794789
2582,120844.20879240596
2583,228723.5813350443
2584,161199.1793552534
2585,206711.11106404374
2586,198775.22220005843
2587,203694.29274073534
2588,150942.47118284646
2589,145906.47936350462
2590,209433.78931856382
2591,195885.8046253005
2592,231534.0651601966
2593,278795.81264338654
2594,161115.26327587513
2595,209378.07134178633
2596,324724.6064829809
2597,216676.88846445887
2598,304248.01351474936
2599,275932.7154905541
2600,130986.46901359379
2601,157904.09242657
2602,77635.08100456424
2603,94389.65317828121
2604,92072.25721345012
2605,87289.92306701666
2606,157050.00510427586
2607,199655.81364704276
2608,188118.66678321053
2609,179887.05628083483
2610,114708.03993800936
2611,119657.61247197211
2612,144069.41899980517
2613,130740.11011227922
2614,132472.12765503366
2615,154984.08058260873
2616,171134.5057149762
2617,187491.26001638116
2618,185440.5600831584
2619,198699.22005457655
2620,183066.4563290588
2621,179068.03757666383
2622,186587.61068396876
2623,246527.2091628816
2624,257284.83972377513
2625,306619.35452622874
2626,173184.6611641899
2627,173119.10397657612
2628,400615.4228321083
2629,432631.10897959484
2630,335798.9318299535
2631,441064.7321701663
2632,371802.70909223345
2633,316586.73386949115
2634,336625.53598684573
2635,162042.44768853456
2636,182924.0489741052
2637,170166.00852896893
2638,291284.42476355756
2639,196357.88659485776
2640,157656.1149739348
2641,130986.46901359379
2642,176641.87850627437
2643,102224.25542496199
2644,123504.26648680241
2645,104249.31600697682
2646,87312.15287583588
2647,101686.55704194016
2648,154476.1688498853
2649,154018.8264846885
2650,134149.9226585415
2651,139037.40306773555
2652,399900.4676880444
2653,242341.5569188396
2654,265183.0008484232
2655,365793.80188231735
2656,311297.3693511783
2657,352023.3980324827
2658,294381.1997048424
2659,287775.2822950781
2660,365351.72855829325
2661,398620.7158521821
2662,362415.5453837096
2663,297268.12442476867
2664,269621.44521647535
2665,301069.55158732715
2666,277452.10622264206
2667,177298.57315651316
2668,174175.4881244946
2669,194668.96879261002
2670,237482.7186914814
2671,180950.56681904773
2672,220248.01602089315
2673,218375.89768489904
2674,187081.16930950014
2675,188810.64520006042
2676,178915.94297909376
2677,195512.16337378218
2678,226101.1183445888
2679,305595.85620986234
2680,283471.8298096074
2681,368662.0629014342
2682,290938.7796723261
2683,375501.1650659758
2684,298017.2177030181
2685,290218.5494157557
2686,247300.984591976
2687,286425.71803975245
2688,201610.13954571818
2689,199502.4041089307
2690,372291.6410451487
2691,204066.83318219666
2692,128515.31130022225
2693,192723.10371474328
2694,136797.37804914147
2695,177334.59214319085
2696,176693.94024772415
2697,197053.4848448404
2698,130986.46901359379
2699,167335.56340304535
2700,159782.49349543315
2701,155122.93191206557
2702,124532.77330359547
2703,115065.5520074696
2704,137190.8917883995
2705,126576.19465990769
2706,130986.46901359379
2707,133384.62411723574
2708,127610.6881715835
2709,114032.33550929555
2710,135002.11498313505
2711,136386.78209406429
2712,322215.7013525503
2713,177791.46650118672
2714,139614.6007440775
2715,167201.56603246956
2716,158640.23059603944
2717,170218.92130698057
2718,247324.33440378946
2719,160935.1297340023
2720,168974.49181428476
2721,134193.6840056759
2722,130986.46901359379
2723,141643.59611617433
2724,128429.30107533128
2725,137433.414880543
2726,143606.58904675636
2727,130986.46901359379
2728,179784.8387802983
2729,166854.94782583058
2730,135291.46613546682
2731,110973.20122914495
2732,126187.8529638092
2733,157990.4040949672
2734,158172.21947792347
